2.059999999999999928e-04,9.280000000000000471e-01
2.060999999999999952e-04,9.440000000000000613e-01
2.061999999999999977e-04,9.599999999999999645e-01
2.063000000000000001e-04,9.200000000000000400e-01
2.064000000000000025e-04,9.120000000000000329e-01
2.065000000000000049e-04,9.200000000000000400e-01
2.066000000000000074e-04,9.440000000000000613e-01
2.067000000000000098e-04,9.599999999999999645e-01
2.068000000000000122e-04,9.120000000000000329e-01
2.069000000000000147e-04,9.200000000000000400e-01
2.070000000000000171e-04,9.440000000000000613e-01
2.071000000000000195e-04,9.440000000000000613e-01
2.072000000000000220e-04,9.360000000000000542e-01
2.073000000000000244e-04,9.200000000000000400e-01
2.074000000000000268e-04,9.200000000000000400e-01
2.075000000000000293e-04,9.520000000000000684e-01
2.076000000000000317e-04,9.599999999999999645e-01
2.077000000000000341e-04,9.360000000000000542e-01
2.078000000000000365e-04,9.200000000000000400e-01
2.079000000000000390e-04,9.280000000000000471e-01
2.080000000000000414e-04,9.360000000000000542e-01
2.081000000000000438e-04,9.440000000000000613e-01
2.082000000000000463e-04,9.120000000000000329e-01
2.083000000000000487e-04,9.120000000000000329e-01
2.084000000000000511e-04,9.360000000000000542e-01
2.085000000000000536e-04,9.440000000000000613e-01
2.086000000000000560e-04,9.440000000000000613e-01
2.087000000000000584e-04,9.040000000000000258e-01
2.088000000000000609e-04,9.120000000000000329e-01
2.089000000000000633e-04,9.360000000000000542e-01
2.090000000000000657e-04,9.599999999999999645e-01
2.091000000000000681e-04,9.440000000000000613e-01
2.092000000000000706e-04,9.120000000000000329e-01
2.093000000000000730e-04,9.200000000000000400e-01
2.094000000000000754e-04,9.360000000000000542e-01
2.095000000000000779e-04,9.599999999999999645e-01
2.096000000000000803e-04,9.280000000000000471e-01
2.097000000000000827e-04,9.120000000000000329e-01
2.098000000000000852e-04,9.200000000000000400e-01
2.099000000000000876e-04,9.520000000000000684e-01
2.100000000000000900e-04,9.520000000000000684e-01
2.101000000000000925e-04,9.200000000000000400e-01
2.102000000000000949e-04,9.280000000000000471e-01
2.103000000000000973e-04,9.200000000000000400e-01
2.104000000000000997e-04,9.360000000000000542e-01
2.105000000000001022e-04,9.440000000000000613e-01
2.106000000000001046e-04,9.120000000000000329e-01
2.107000000000001070e-04,9.200000000000000400e-01
2.108000000000001095e-04,9.520000000000000684e-01
2.109000000000001119e-04,9.599999999999999645e-01
2.110000000000001143e-04,9.440000000000000613e-01
2.111000000000001168e-04,9.120000000000000329e-01
2.112000000000001192e-04,9.200000000000000400e-01
2.113000000000001216e-04,9.280000000000000471e-01
2.114000000000001241e-04,9.599999999999999645e-01
2.115000000000001265e-04,9.280000000000000471e-01
2.116000000000001289e-04,9.120000000000000329e-01
2.117000000000001313e-04,9.360000000000000542e-01
2.118000000000001338e-04,9.520000000000000684e-01
2.119000000000001362e-04,9.599999999999999645e-01
2.120000000000001386e-04,9.040000000000000258e-01
2.121000000000001411e-04,9.040000000000000258e-01
2.122000000000001435e-04,9.280000000000000471e-01
2.123000000000001459e-04,9.520000000000000684e-01
2.124000000000001484e-04,9.599999999999999645e-01
2.125000000000001508e-04,9.200000000000000400e-01
2.126000000000001532e-04,9.200000000000000400e-01
2.127000000000001557e-04,9.360000000000000542e-01
2.128000000000001581e-04,9.599999999999999645e-01
2.129000000000001605e-04,9.360000000000000542e-01
2.130000000000001629e-04,9.120000000000000329e-01
2.131000000000001654e-04,9.120000000000000329e-01
2.132000000000001678e-04,9.440000000000000613e-01
2.133000000000001702e-04,9.599999999999999645e-01
2.134000000000001727e-04,9.360000000000000542e-01
2.135000000000001751e-04,9.040000000000000258e-01
2.136000000000001775e-04,9.200000000000000400e-01
2.137000000000001800e-04,9.440000000000000613e-01
2.138000000000001824e-04,9.520000000000000684e-01
2.139000000000001848e-04,9.200000000000000400e-01
2.140000000000001873e-04,9.120000000000000329e-01
2.141000000000001897e-04,9.360000000000000542e-01
2.142000000000001921e-04,9.599999999999999645e-01
2.143000000000001945e-04,9.599999999999999645e-01
2.144000000000001970e-04,9.120000000000000329e-01
2.145000000000001994e-04,9.040000000000000258e-01
2.146000000000002018e-04,9.360000000000000542e-01
2.147000000000002043e-04,9.520000000000000684e-01
2.148000000000002067e-04,9.520000000000000684e-01
2.149000000000002091e-04,9.120000000000000329e-01
2.150000000000002116e-04,9.360000000000000542e-01
2.151000000000002140e-04,9.440000000000000613e-01
2.152000000000002164e-04,9.679999999999999716e-01
2.153000000000002189e-04,9.200000000000000400e-01
2.154000000000002213e-04,9.120000000000000329e-01
2.155000000000002237e-04,9.280000000000000471e-01
2.156000000000002261e-04,9.520000000000000684e-01
2.157000000000002286e-04,9.599999999999999645e-01
2.158000000000002310e-04,9.200000000000000400e-01
2.159000000000002334e-04,9.200000000000000400e-01
2.160000000000002359e-04,9.360000000000000542e-01
2.161000000000002383e-04,9.520000000000000684e-01
2.162000000000002407e-04,9.360000000000000542e-01
2.163000000000002432e-04,9.120000000000000329e-01
2.164000000000002456e-04,9.200000000000000400e-01
2.165000000000002480e-04,9.360000000000000542e-01
2.166000000000002504e-04,9.599999999999999645e-01
2.167000000000002529e-04,9.520000000000000684e-01
2.168000000000002553e-04,9.120000000000000329e-01
